id,支付方式,押金,当前租约,剩余租约,最长可租,续租方式,分时出租
1245244,-,-,,,,无,
1239399,-,-,,,,无,
1245239,-,-,,,,无,
1245243,-,-,,,,无,
1245242,-,-,,,,无,
1245241,-,-,,,,无,
1245236,-,-,,,,无,
1245235,-,-,,,,无,
1245234,-,-,,,,无,
1245233,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1245232,-,-,,,,无,
1245230,-,-,,,,无,
1245229,-,-,,,,无,
1245228,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1245227,-,-,,,,无,
1245220,-,-,,,,无,
1245223,-,-,,,,无,
1245221,-,-,,,,无,
1245222,-,-,,,,无,
1239399,-,-,,,,无,
1245226,-,-,,,,无,
1245224,-,-,,,,无,
1245219,-,-,,,,无,
1245213,-,-,,,,无,
1245212,-,-,,,,无,
1245210,-,-,,,,无,
1245209,-,-,,,,无,
1245205,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1245202,-,-,,,,无,
1245204,-,-,,,,无,
1245208,-,-,,,,无,
1245203,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1245207,-,-,,,,无,
1245201,-,-,,,,无,
1245187,-,-,,,,无,
1245186,-,-,,,,无,
1245185,-,-,,,,无,
1239399,-,-,,,,无,
1245184,-,-,,,,无,
1245183,-,-,,,,无,
1245179,-,-,,,,无,
1245178,-,-,,,,无,
1245182,-,-,,,,无,
1245180,-,-,,,,无,
1245181,-,-,,,,无,
1245177,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1244022,-,-,,,,无,
1244019,-,-,,,,无,
1244018,-,-,,,,无,
1244017,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1244016,-,-,,,,无,
1244015,-,-,,,,无,
1244014,-,-,,,,无,
1244013,-,-,,,,无,
1244012,-,-,,,,无,
1239399,-,-,,,,无,
1244011,-,-,,,,无,
1244010,-,-,,,,无,
1244009,-,-,,,,无,
1244007,-,-,,,,无,
1244006,-,-,,,,无,
1244005,-,-,,,,无,
1244002,-,-,,,,无,
1244003,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1243994,-,-,,,,无,
1243996,-,-,,,,无,
1244004,-,-,,,,无,
1243995,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1244000,-,-,,,,无,
1243999,-,-,,,,无,
1243998,-,-,,,,无,
1243997,-,-,,,,无,
1243991,-,-,,,,无,
1239399,-,-,,,,无,
1243990,-,-,,,,无,
1243988,-,-,,,,无,
1243987,-,-,,,,无,
1243986,-,-,,,,无,
1243985,-,-,,,,无,
1243984,-,-,,,,无,
1243983,-,-,,,,无,
1243982,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1243981,-,-,,,,无,
1243980,-,-,,,,无,
1243979,-,-,,,,无,
1243978,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1243977,-,-,,,,无,
1243976,-,-,,,,无,
1243975,-,-,,,,无,
1243974,-,-,,,,无,
1243973,-,-,,,,无,
1239399,-,-,,,,无,
1243972,-,-,,,,无,
1243971,-,-,,,,无,
1243970,-,-,,,,无,
1243964,-,-,,,,无,
1243966,-,-,,,,无,
1243969,-,-,,,,无,
1243965,-,-,,,,无,
1243963,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1243960,-,-,,,,无,
1243959,-,-,,,,无,
1243958,-,-,,,,无,
1243956,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1243955,-,-,,,,无,
1243954,-,-,,,,无,
1243953,-,-,,,,无,
1243951,-,-,,,,无,
1243950,-,-,,,,无,
1239399,-,-,,,,无,
1243949,-,-,,,,无,
1243948,-,-,,,,无,
1243947,-,-,,,,无,
1243946,-,-,,,,无,
1243945,-,-,,,,无,
1243941,-,-,,,,无,
1243939,-,-,,,,无,
1243940,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1243944,-,-,,,,无,
1243943,-,-,,,,无,
1243942,-,-,,,,无,
1243113,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1243111,-,-,,,,无,
1243109,-,-,,,,无,
1243108,-,-,,,,无,
1243107,-,-,,,,无,
1243106,-,-,,,,无,
1239399,-,-,,,,无,
1243105,-,-,,,,无,
1243104,-,-,,,,无,
1243103,-,-,,,,无,
1243022,-,-,,,,无,
1243018,-,-,,,,无,
1243017,-,-,,,,无,
1243005,-,-,,,,无,
1243006,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1243011,-,-,,,,无,
1243013,-,-,,,,无,
1243010,-,-,,,,无,
1243004,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1243002,-,-,,,,无,
1243016,-,-,,,,无,
1243008,-,-,,,,无,
1243015,-,-,,,,无,
1243014,-,-,,,,无,
1239399,-,-,,,,无,
1243012,-,-,,,,无,
1243009,-,-,,,,无,
1243007,-,-,,,,无,
1243003,-,-,,,,无,
1243001,-,-,,,,无,
1243000,-,-,,,,无,
1242999,-,-,,,,无,
1242998,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1242997,-,-,,,,无,
1242984,-,-,,,,无,
1242996,-,-,,,,无,
1242988,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1242995,-,-,,,,无,
1242992,-,-,,,,无,
1242986,-,-,,,,无,
1242982,-,-,,,,无,
1242990,-,-,,,,无,
1239399,-,-,,,,无,
1242989,-,-,,,,无,
1242985,-,-,,,,无,
1242969,-,-,,,,无,
1242967,-,-,,,,无,
1242968,-,-,,,,无,
1242743,-,-,,,,无,
1242747,-,-,,,,无,
1242746,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1242745,-,-,,,,无,
1242740,-,-,,,,无,
1242739,-,-,,,,无,
1242737,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1242736,-,-,,,,无,
1242735,-,-,,,,无,
1242734,-,-,,,,无,
1242733,-,-,,,,无,
1242732,-,-,,,,无,
1239399,-,-,,,,无,
1242731,-,-,,,,无,
1242730,-,-,,,,无,
1242729,-,-,,,,无,
1242728,-,-,,,,无,
1242727,-,-,,,,无,
1242726,-,-,,,,无,
1242725,-,-,,,,无,
1242724,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1242723,-,-,,,,无,
1242722,-,-,,,,无,
1242721,-,-,,,,无,
1242720,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1242719,-,-,,,,无,
1242718,-,-,,,,无,
1242716,-,-,,,,无,
1242714,-,-,,,,无,
1242713,-,-,,,,无,
1239399,-,-,,,,无,
1242705,-,-,,,,无,
1242710,-,-,,,,无,
1242712,-,-,,,,无,
1242703,-,-,,,,无,
1242709,-,-,,,,无,
1242707,-,-,,,,无,
1242704,-,-,,,,无,
1242698,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1242697,-,-,,,,无,
1242696,-,-,,,,无,
1242695,-,-,,,,无,
1242694,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1242692,-,-,,,,无,
1242691,-,-,,,,无,
1242690,-,-,,,,无,
1242689,-,-,,,,无,
1242688,-,-,,,,无,
1239399,-,-,,,,无,
1242687,-,-,,,,无,
1242686,-,-,,,,无,
1242685,-,-,,,,无,
1242684,-,-,,,,无,
1242683,-,-,,,,无,
1242682,-,-,,,,无,
1242680,-,-,,,,无,
1242679,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1242678,-,-,,,,无,
1242673,-,-,,,,无,
1242668,-,-,,,,无,
1242667,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1242672,-,-,,,,无,
1242676,-,-,,,,无,
1242677,-,-,,,,无,
1242669,-,-,,,,无,
1242671,-,-,,,,无,
1239399,-,-,,,,无,
1242670,-,-,,,,无,
1242663,-,-,,,,无,
1242662,-,-,,,,无,
1242661,-,-,,,,无,
1242660,-,-,,,,无,
1242659,-,-,,,,无,
1242658,-,-,,,,无,
1242657,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1242656,-,-,,,,无,
1242655,-,-,,,,无,
1242654,-,-,,,,无,
1242653,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1242652,-,-,,,,无,
1242651,-,-,,,,无,
1242650,-,-,,,,无,
1242649,-,-,,,,无,
1242648,-,-,,,,无,
1239399,-,-,,,,无,
1242647,-,-,,,,无,
1242646,-,-,,,,无,
1242645,-,-,,,,无,
1242644,-,-,,,,无,
1242643,-,-,,,,无,
1242642,-,-,,,,无,
1242641,-,-,,,,无,
1242640,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1242636,-,-,,,,无,
1242635,-,-,,,,无,
1242633,-,-,,,,无,
1242632,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1242631,-,-,,,,无,
1242628,-,-,,,,无,
1242620,-,-,,,,无,
1242625,-,-,,,,无,
1242622,-,-,,,,无,
1239399,-,-,,,,无,
1242627,-,-,,,,无,
1242626,-,-,,,,无,
1242623,-,-,,,,无,
1242624,-,-,,,,无,
1242616,-,-,,,,无,
1242615,-,-,,,,无,
1242613,-,-,,,,无,
1242612,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1242610,-,-,,,,无,
1242607,-,-,,,,无,
1242606,-,-,,,,无,
1242600,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1242603,-,-,,,,无,
1242604,-,-,,,,无,
1242589,-,-,,,,无,
1242587,-,-,,,,无,
1242586,-,-,,,,无,
1239399,-,-,,,,无,
1242585,-,-,,,,无,
1242583,-,-,,,,无,
1242581,-,-,,,,无,
1242580,-,-,,,,无,
1242576,-,-,,,,无,
1242575,-,-,,,,无,
1242579,-,-,,,,无,
1242578,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1242572,-,-,,,,无,
1242568,-,-,,,,无,
1242563,-,-,,,,无,
1242558,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1242554,-,-,,,,无,
1242550,-,-,,,,无,
1242548,-,-,,,,无,
1242546,-,-,,,,无,
1242540,-,-,,,,无,
1239399,-,-,,,,无,
1242539,-,-,,,,无,
1242535,-,-,,,,无,
1242532,-,-,,,,无,
1242522,-,-,,,,无,
1242521,-,-,,,,无,
1242520,-,-,,,,无,
1242515,-,-,,,,无,
1242513,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1242509,-,-,,,,无,
1242507,-,-,,,,无,
1242498,-,-,,,,无,
1242494,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1242491,-,-,,,,无,
1242492,-,-,,,,无,
1242408,-,-,,,,无,
1242399,-,-,,,,无,
1242390,-,-,,,,无,
1239399,-,-,,,,无,
1242384,-,-,,,,无,
1221812,半年付（3万）,1月房租,,,,无,
1236151,年付（12万）,1月房租,,,,无,
1239465,-,-,,,,无,
1240411,-,-,,,,无,
1240410,-,-,,,,无,
1240409,-,-,,,,无,
1240408,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1240407,-,-,,,,无,
1240405,-,-,,,,无,
1240404,-,-,,,,无,
1240403,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1240402,-,-,,,,无,
1240399,-,-,,,,无,
1240398,-,-,,,,无,
1240396,-,-,,,,无,
1240394,-,-,,,,无,
1239399,-,-,,,,无,
1240393,-,-,,,,无,
1240392,-,-,,,,无,
1240391,-,-,,,,无,
1240390,-,-,,,,无,
1240389,-,-,,,,无,
1240388,-,-,,,,无,
1240387,-,-,,,,无,
1240386,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1240383,-,-,,,,无,
1240382,-,-,,,,无,
1240381,-,-,,,,无,
1240380,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1240378,-,-,,,,无,
1240377,-,-,,,,无,
1240376,-,-,,,,无,
1240375,-,-,,,,无,
1240374,-,-,,,,无,
1239399,-,-,,,,无,
1240373,-,-,,,,无,
1240372,-,-,,,,无,
1240371,-,-,,,,无,
1240370,-,-,,,,无,
1240369,-,-,,,,无,
1240368,-,-,,,,无,
1240367,-,-,,,,无,
1240366,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1240365,-,-,,,,无,
1240364,-,-,,,,无,
1240363,-,-,,,,无,
1240362,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1240361,-,-,,,,无,
1240360,-,-,,,,无,
1240359,-,-,,,,无,
1240343,-,-,,,,无,
1240342,-,-,,,,无,
1239399,-,-,,,,无,
1240341,-,-,,,,无,
1240340,-,-,,,,无,
1240339,-,-,,,,无,
1240338,-,-,,,,无,
1240337,-,-,,,,无,
1240336,-,-,,,,无,
1240335,-,-,,,,无,
1240334,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1240333,-,-,,,,无,
1239722,-,-,,,,无,
1239721,-,-,,,,无,
1239720,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239719,-,-,,,,无,
1239718,-,-,,,,无,
1239717,-,-,,,,无,
1239716,-,-,,,,无,
1239714,-,-,,,,无,
1239399,-,-,,,,无,
1239659,-,-,,,,无,
1239658,-,-,,,,无,
1239657,-,-,,,,无,
1239656,-,-,,,,无,
1239655,-,-,,,,无,
1239654,-,-,,,,无,
1239652,-,-,,,,无,
1239651,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239650,-,-,,,,无,
1239649,-,-,,,,无,
1239648,-,-,,,,无,
1239647,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239646,-,-,,,,无,
1239645,-,-,,,,无,
1239643,-,-,,,,无,
1239642,-,-,,,,无,
1239640,-,-,,,,无,
1239399,-,-,,,,无,
1239639,-,-,,,,无,
1239638,-,-,,,,无,
1239637,-,-,,,,无,
1239636,-,-,,,,无,
1239635,-,-,,,,无,
1239634,-,-,,,,无,
1239633,-,-,,,,无,
1239632,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239631,-,-,,,,无,
1239630,-,-,,,,无,
1239629,-,-,,,,无,
1239628,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239626,-,-,,,,无,
1239625,-,-,,,,无,
1239624,-,-,,,,无,
1239623,-,-,,,,无,
1239622,-,-,,,,无,
1239399,-,-,,,,无,
1239621,-,-,,,,无,
1239619,-,-,,,,无,
1239617,-,-,,,,无,
1239616,-,-,,,,无,
1239615,-,-,,,,无,
1239614,-,-,,,,无,
1239613,-,-,,,,无,
1239612,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239611,-,-,,,,无,
1239610,-,-,,,,无,
1239609,-,-,,,,无,
1239608,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239606,-,-,,,,无,
1239604,-,-,,,,无,
1239603,-,-,,,,无,
1239602,-,-,,,,无,
1239601,-,-,,,,无,
1239399,-,-,,,,无,
1239600,-,-,,,,无,
1239599,-,-,,,,无,
1239598,-,-,,,,无,
1239597,-,-,,,,无,
1239596,-,-,,,,无,
1239595,-,-,,,,无,
1239594,-,-,,,,无,
1239593,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239592,-,-,,,,无,
1239591,-,-,,,,无,
1239590,-,-,,,,无,
1239589,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239588,-,-,,,,无,
1239587,-,-,,,,无,
1239586,-,-,,,,无,
1239584,-,-,,,,无,
1239583,-,-,,,,无,
1239399,-,-,,,,无,
1239581,-,-,,,,无,
1239579,-,-,,,,无,
1239578,-,-,,,,无,
1239577,-,-,,,,无,
1239575,-,-,,,,无,
1239574,-,-,,,,无,
1239573,-,-,,,,无,
1239572,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239571,-,-,,,,无,
1239570,-,-,,,,无,
1239569,-,-,,,,无,
1239568,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239567,-,-,,,,无,
1239565,-,-,,,,无,
1239564,-,-,,,,无,
1239563,-,-,,,,无,
1239562,-,-,,,,无,
1239399,-,-,,,,无,
1239560,-,-,,,,无,
1239559,-,-,,,,无,
1239558,-,-,,,,无,
1239557,-,-,,,,无,
1239555,-,-,,,,无,
1239554,-,-,,,,无,
1239552,-,-,,,,无,
1239550,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239547,-,-,,,,无,
1239546,-,-,,,,无,
1239545,-,-,,,,无,
1239544,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239543,-,-,,,,无,
1239542,-,-,,,,无,
1239541,-,-,,,,无,
1239540,-,-,,,,无,
1239539,-,-,,,,无,
1239399,-,-,,,,无,
1239538,-,-,,,,无,
1239537,-,-,,,,无,
1239536,-,-,,,,无,
1239535,-,-,,,,无,
1239534,-,-,,,,无,
1239533,-,-,,,,无,
1239532,-,-,,,,无,
1239531,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239530,-,-,,,,无,
1239529,-,-,,,,无,
1239528,-,-,,,,无,
1239527,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239526,-,-,,,,无,
1239525,-,-,,,,无,
1239524,-,-,,,,无,
1239523,-,-,,,,无,
1239522,-,-,,,,无,
1239399,-,-,,,,无,
1239520,-,-,,,,无,
1239519,-,-,,,,无,
1239518,-,-,,,,无,
1239517,-,-,,,,无,
1239516,-,-,,,,无,
1239515,-,-,,,,无,
1239514,-,-,,,,无,
1239513,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239512,-,-,,,,无,
1239511,-,-,,,,无,
1239510,-,-,,,,无,
1239509,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239508,-,-,,,,无,
1239507,-,-,,,,无,
1239505,-,-,,,,无,
1239503,-,-,,,,无,
1239498,-,-,,,,无,
1239399,-,-,,,,无,
1239497,-,-,,,,无,
1239494,-,-,,,,无,
1239493,-,-,,,,无,
1239492,-,-,,,,无,
1239491,-,-,,,,无,
1239490,-,-,,,,无,
1239488,-,-,,,,无,
1239487,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239486,-,-,,,,无,
1239485,-,-,,,,无,
1239483,-,-,,,,无,
1239482,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239481,-,-,,,,无,
1239480,-,-,,,,无,
1239479,-,-,,,,无,
1239478,-,-,,,,无,
1239477,-,-,,,,无,
1239399,-,-,,,,无,
1239476,-,-,,,,无,
1239475,-,-,,,,无,
1239474,-,-,,,,无,
1239473,-,-,,,,无,
1239472,-,-,,,,无,
1239471,-,-,,,,无,
1239470,-,-,,,,无,
1239469,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239468,-,-,,,,无,
1239466,-,-,,,,无,
1239464,-,-,,,,无,
1239463,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239462,-,-,,,,无,
1239461,-,-,,,,无,
1239460,-,-,,,,无,
1239459,-,-,,,,无,
1239458,-,-,,,,无,
1239399,-,-,,,,无,
1239456,-,-,,,,无,
1239455,-,-,,,,无,
1239454,-,-,,,,无,
1239453,-,-,,,,无,
1239452,-,-,,,,无,
1239451,-,-,,,,无,
1239450,-,-,,,,无,
1239449,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239440,-,-,,,,无,
1239439,-,-,,,,无,
1239438,-,-,,,,无,
1239437,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239436,-,-,,,,无,
1239435,-,-,,,,无,
1239434,-,-,,,,无,
1239433,-,-,,,,无,
1239432,-,-,,,,无,
1239399,-,-,,,,无,
1239431,-,-,,,,无,
1239430,-,-,,,,无,
1239429,-,-,,,,无,
1239428,-,-,,,,无,
1239427,-,-,,,,无,
1239426,-,-,,,,无,
1239425,-,-,,,,无,
1239424,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239423,-,-,,,,无,
1239422,-,-,,,,无,
1239420,-,-,,,,无,
1239419,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239417,-,-,,,,无,
1239416,-,-,,,,无,
1239415,-,-,,,,无,
1239414,-,-,,,,无,
1239413,-,-,,,,无,
1239399,-,-,,,,无,
1239412,-,-,,,,无,
1239411,-,-,,,,无,
1239410,-,-,,,,无,
1239409,-,-,,,,无,
1239408,-,-,,,,无,
1239407,-,-,,,,无,
1239406,-,-,,,,无,
1239405,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239404,-,-,,,,无,
1239403,-,-,,,,无,
1239402,-,-,,,,无,
1239401,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239400,-,-,,,,无,
1239397,-,-,,,,无,
1239396,-,-,,,,无,
1239395,-,-,,,,无,
1239394,-,-,,,,无,
1239399,-,-,,,,无,
1239393,-,-,,,,无,
1239392,-,-,,,,无,
1239391,-,-,,,,无,
1239389,-,-,,,,无,
1239386,-,-,,,,无,
1239385,-,-,,,,无,
1239384,-,-,,,,无,
1239383,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239382,-,-,,,,无,
1239381,-,-,,,,无,
1239378,-,-,,,,无,
1239376,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239375,-,-,,,,无,
1239374,-,-,,,,无,
1239373,-,-,,,,无,
1239372,-,-,,,,无,
1239371,-,-,,,,无,
1239399,-,-,,,,无,
1239370,-,-,,,,无,
1239369,-,-,,,,无,
1239368,-,-,,,,无,
1239367,-,-,,,,无,
1239366,-,-,,,,无,
1239365,-,-,,,,无,
1239364,-,-,,,,无,
1239363,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239362,-,-,,,,无,
1239361,-,-,,,,无,
1239360,-,-,,,,无,
1239359,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239358,-,-,,,,无,
1239357,-,-,,,,无,
1239356,-,-,,,,无,
1239355,-,-,,,,无,
1239354,-,-,,,,无,
1239399,-,-,,,,无,
1239353,-,-,,,,无,
1239352,-,-,,,,无,
1239351,-,-,,,,无,
1239350,-,-,,,,无,
1239348,-,-,,,,无,
1239347,-,-,,,,无,
1239346,-,-,,,,无,
1239345,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239343,-,-,,,,无,
1239342,-,-,,,,无,
1239341,-,-,,,,无,
1239340,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239339,-,-,,,,无,
1239338,-,-,,,,无,
1239337,-,-,,,,无,
1239336,-,-,,,,无,
1239335,-,-,,,,无,
1239399,-,-,,,,无,
1239334,-,-,,,,无,
1239333,-,-,,,,无,
1239332,-,-,,,,无,
1239331,-,-,,,,无,
1239330,-,-,,,,无,
1239329,-,-,,,,无,
1239328,-,-,,,,无,
1239327,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239326,-,-,,,,无,
1239323,-,-,,,,无,
1239322,-,-,,,,无,
1239321,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239320,-,-,,,,无,
1239319,-,-,,,,无,
1239304,-,-,,,,无,
1239303,-,-,,,,无,
1239302,-,-,,,,无,
1239301,-,-,,,,无,
1239300,-,-,,,,无,
1239298,-,-,,,,无,
1239297,-,-,,,,无,
1239296,-,-,,,,无,
1239295,-,-,,,,无,
1239293,-,-,,,,无,
1239292,-,-,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1239291,-,-,,,,无,
1239290,-,-,,,,无,
1239289,-,-,,,,无,
1239288,-,-,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1239287,-,-,,,,无,
1239286,-,-,,,,无,
1239285,-,-,,,,无,
1215311,半年付（4.2万）,1月房租,,,,无,
1238168,半年付（3.6万）,2月房租,,,,无,
1239399,-,-,,,,无,
1212711,年付（10.8万）,1月房租,,,,无,
1224910,半年付（4.8万）,1月房租,,,,无,
1222379,半年付（3.5万）,1月房租,,,,无,
1216298,1月一付,2月房租,,,,无,
1232859,年付（5.5万）,1月房租,,,,无,
1235584,3月一付,1月房租,,,,无,
1161064,半年付（10.08万）,1月房租,,,,无,
1168153,半年付（5.83万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1235019,3月一付,1月房租,,,,无,
1223615,半年付（12万）,2月房租,,,,无,
1232404,半年付（20万）,1月房租,,,,无,
1229486,半年付（6万）,2月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1231097,半年付（20万）,1月房租,,,,无,
1232213,年付（2.6万）,1月房租,,,,无,
1187368,年付（5.04万）,1月房租,,,,无,
1187827,半年付（8.4万）,1月房租,,,,无,
1228901,3月一付,1月房租,,,,无,
1239399,-,-,,,,无,
1229076,半年付（3.42万）,1月房租,,,,无,
1228836,年付（3.96万）,1月房租,,,,无,
1212684,半年付（25.52万）,1月房租,,,,无,
1220890,半年付（7万）,2月房租,,,,无,
1220767,年付（12万）,90000元,,,,无,
1220772,年付（8万）,1月房租,,,,无,
1220775,半年付（3.6万）,1月房租,,,,无,
1220882,年付（12万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1222217,半年付（6万）,1月房租,,,,无,
1223593,年付（8万）,1月房租,,,,无,
1223594,半年付（3万）,1月房租,,,,无,
1223597,半年付（3.3万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1223598,年付（8.04万）,3月房租,,,,无,
1223605,年付（6万）,3月房租,,,,无,
1223602,年付（6.6万）,1月房租,,,,无,
1223604,半年付（3万）,1月房租,,,,无,
1223608,半年付（6.27万）,1月房租,,,,无,
1239399,-,-,,,,无,
1223609,年付（7.2万）,1月房租,,,,无,
1223617,36月一付,10000元,,,,无,
1227348,半年付（3.2万）,1月房租,,,,无,
1223611,年付（5.6万）,10000元,,,,无,
1223610,半年付（3万）,1月房租,,,,无,
1223612,年付（4万）,,,,,无,
1223613,半年付（7万）,2月房租,,,,无,
1223614,年付（16万）,50000元,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1223616,年付（9.2万）,1月房租,,,,无,
1223678,半年付（2.7万）,1月房租,,,,无,
1223619,半年付（3.25万）,1月房租,,,,无,
1223679,半年付（4.5万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1223682,半年付（8万）,1月房租,,,,无,
1223689,半年付（15.6万）,50000元,,,,无,
1223685,年付（6万）,1月房租,,,,无,
1223686,半年付（2.5万）,1月房租,,,,无,
1223690,3月一付,1月房租,,,,无,
1239399,-,-,,,,无,
1223691,半年付（8.5万）,2月房租,,,,无,
1223692,年付（9.6万）,1月房租,,,,无,
1223696,年付（10万）,1月房租,,,,无,
1223701,年付（42.24万）,1月房租,,,,无,
1223695,年付（27.63万）,1月房租,,,,无,
1223698,年付（6万）,1月房租,,,,无,
1224170,年付（11万）,1月房租,,,,无,
1223709,半年付（6万）,1月房租,,,,无,
1296257,半年付（6.6万）,1月房租,,,,无,
1223725,年付（2.52万）,1月房租,,,,无,
1227692,半年付（12万）,1月房租,,,,无,
1206644,半年付（12万）,,,,,无,
1211374,半年付（14.4万）,1月房租,,,,无,
1284299,年付（8.4万）,10000元,,,,无,
1198391,半年付（14.4万）,1月房租,,,,无,
1214673,半年付（14万）,1月房租,,,,无,
1198518,年付（24万）,1月房租,,,,无,
1226102,半年付（4.74万）,2月房租,,,,无,
1195306,1月一付,3月房租,,,,无,
1239399,-,-,,,,无,
1197530,半年付（4.67万）,3月房租,,,,无,
1213276,半年付（6万）,1月房租,,,,无,
1186540,半年付（11.4万）,1月房租,,,,无,
